"alpha_1","beta_1","p_1","alpha_2","beta_2","p_2","alpha_3","beta_3","p_3"
46.136435288437,35.9094960083914,0.365948711779627,111.819901263527,38.0578813359299,0.376524713018029,5.94928639779119,0.562718143607299,0.257526575202344
45.9497946973594,34.8758502426854,0.382865629171496,109.53935218817,37.2565968986868,0.341586151937792,6.99153151277978,0.621420365023017,0.275548218890712
44.1794696774499,34.0482572047946,0.366505991922027,110.538487395085,37.0454818526643,0.394976447747653,6.67777328890781,0.550811441431804,0.23851756033032
43.0607285596873,32.9539462957026,0.363918134187965,107.296178667545,36.5799768854253,0.370262998073924,6.2855653973465,0.58389244403523,0.265818867738111
44.9126636778577,34.6611508644784,0.377644685111696,107.665970280774,36.9805682762825,0.347897088481048,6.95870850590086,0.60097400515607,0.274458226407256
44.7272970503972,34.7822546828085,0.358566671961276,109.220973779592,37.3520588317824,0.357409931980767,5.45519504826516,0.553925943009877,0.284023396057957
45.6170261156344,34.923265199548,0.354205964111311,108.638660138316,36.2768292756236,0.383705821958288,5.14790661309792,0.5368312624877,0.262088213930401
45.129667424884,34.7313278814943,0.352861941438714,107.944108361664,36.1880158541219,0.371993114526641,6.02192897609177,0.568810938136834,0.275144944034645
45.475225640095,34.915636649344,0.378663134499958,107.224976729149,36.6397734770928,0.350648727778543,5.0597603930514,0.550888960841397,0.270688137721499
46.1647627928632,35.8498644906283,0.3728483278236,110.512022007193,37.7037385985487,0.345524940384462,5.07959070754865,0.587020976612542,0.281626731791938
45.9555823290135,35.4266661942893,0.345780856953674,111.056572584213,37.5395102577417,0.381937504755859,5.49933487632808,0.552380525517313,0.272281638290467
45.1050956293995,34.8892091651505,0.383358303659,112.698992521107,38.3042427525928,0.328047004271694,5.22550200197156,0.557057105494727,0.288594692069306
44.8438055886912,34.8139229913784,0.379138288395134,113.292577096488,37.9837533835189,0.342420794980225,4.94125048938306,0.535536758537797,0.278440916624641
44.9609953869143,34.731622000458,0.37222178706928,111.872928962618,37.6351420684391,0.3499448226669,6.84113397178301,0.568527610120742,0.27783339026382
44.8365707752176,34.7156540682164,0.367340033231995,112.619738002946,37.8571107943591,0.372589604739218,5.10860981020312,0.564007334455887,0.260070362028787
44.2380597447229,33.7359335923787,0.357633812379891,109.350892207439,37.1614902022363,0.380353641403261,4.25480289219574,0.492056610167158,0.262012546216848
44.5163653737378,34.3475209001791,0.365248618154326,107.854464843732,36.5619485573207,0.351170497369425,5.18519621551788,0.542845057305216,0.283580884476249
45.3725528491848,34.8266747727983,0.370585899628327,108.653810573428,37.0386108077571,0.360089827717601,5.75435878370186,0.546079722071886,0.269324272654072
45.7505128862712,35.0189256513731,0.373881760024853,109.10410129968,37.0085186371377,0.361856549083567,5.09228736109905,0.528084306244009,0.26426169089158
47.4354941189327,36.6319721767892,0.364036718486901,110.507210694362,37.719655651876,0.364827571154304,6.28206855250713,0.59539970686408,0.271135710358795
47.214447611525,36.2794688611252,0.382986469088689,109.216533171037,36.4178553343942,0.353564736056852,6.12864031795492,0.594696629052954,0.263448794854459
47.4359448354702,36.1988485512946,0.357790158403249,108.312820867743,37.2485922983015,0.357172317852599,6.21178497960473,0.542990340514335,0.285037523744152
47.4460453393409,36.5412699275893,0.354361826268748,109.658393520622,37.2211870656521,0.370682332456072,5.26126140850418,0.570492348048085,0.27495584127518
46.24815844444,35.3990753781935,0.354522608042024,111.398408977871,37.9482766631291,0.377341889594999,6.00934400092726,0.53833184700481,0.268135502362977
47.4761293716236,36.585439800171,0.35797783973241,109.963224348879,37.1695844709782,0.366253411241878,5.15168723626417,0.555842210367145,0.275768749025712
48.1260536435297,37.7396523596743,0.350654595701935,109.660397173379,37.0502972847674,0.362288420338878,5.04966720007437,0.544280268225617,0.287056983959187
49.7467014320174,38.3977590142393,0.33431927362982,111.130351757183,37.7732577620554,0.370791439202872,4.3884570247119,0.543564801198348,0.294889287167308
51.22620983376,39.2146636034894,0.333806746910983,114.870237507511,39.1736247831335,0.365371315680756,3.91426912377676,0.548149638986444,0.30082193740826
50.7185285904606,38.6206737433796,0.379820658694694,115.297460695805,39.4866281802502,0.338721876945816,4.62037615076503,0.517913654572812,0.28145746435949
50.3949835481146,38.7506694683267,0.349426018985601,119.16138701641,40.1471511350759,0.398840560028894,4.79282190805812,0.463223573857414,0.251733420985505
49.1209591224403,37.6763717651453,0.373959050455036,118.401900414183,39.5687364338461,0.334115467805752,4.7983462018894,0.523621286849835,0.291925481739212
48.155885284361,37.5023784093435,0.378198750677308,115.277694982807,39.1750140612992,0.349916425058279,5.82681988966909,0.552458740822801,0.271884824264413
49.084105761394,37.7243478099425,0.376252242185863,115.476768729748,39.0800293963894,0.357688293839513,6.07799706793627,0.55894289187144,0.266059463974624
50.6162443142541,39.2148859998315,0.392940739359108,115.386141225386,38.8659260036378,0.334642045588159,5.8638985385829,0.515837093382089,0.272417215052733
51.5956641709447,40.4277361554047,0.36877158249019,114.947550833505,39.3590584974015,0.365293414306181,6.61931055680194,0.576419511232335,0.265935003203629
51.4427352581134,39.6674008593559,0.37919293732099,116.342636499934,39.1368303379948,0.351408925540699,5.97508989107786,0.556231526441011,0.269398137138311
53.4727165241151,41.5655640492992,0.377559249692189,115.504816565788,38.6775065314549,0.356143013400939,4.92809754526313,0.504649267173906,0.266297736906872
