"observation","x","map_component","component_1","component_2","component_3"
604,0.77105,2,0.000325273688285912,0.933900336530009,0.0657743897817051
605,0.54921,1,0.984878400968696,1.79892737134917e-05,0.0151036097575907
606,0.69749,2,0.081109507865858,0.843435017206205,0.075455474927937
607,0.72018,2,0.0144717869148455,0.932841133251084,0.0526870798340704
608,0.6933,2,0.109738853103925,0.808819935863076,0.0814412110329994
609,0.48405,1,0.977531281882756,3.36287415365931e-08,0.0224686844885027
610,0.67478,2,0.347664901742237,0.548278133694836,0.104056964562927
611,0.89503,3,2.78508922351244e-11,0.000113893392573243,0.999886106579576
612,0.85371,3,1.2882863716309e-07,0.0623480501983237,0.937651820973039
613,0.73762,2,0.00381550611307214,0.949175989725198,0.0470085041617297
614,0.91309,3,1.95191408359646e-13,1.91330968086375e-06,0.999998086690124
615,0.53162,1,0.985118232858146,3.34540658847421e-06,0.0148784217352654
616,0.98101,3,3.31382333029925e-31,3.56833064863457e-22,1
617,0.97011,3,6.95705326735577e-26,2.20321871852717e-17,1
618,0.56009,1,0.983990720023632,5.05429507377773e-05,0.0159587370256299
619,0.53072,1,0.985093534471689,3.06845322874457e-06,0.0149033970750821
620,0.76237,2,0.000608192701268289,0.943524249526942,0.0558675577717894
621,0.5386,1,0.985188340868428,6.53194687353242e-06,0.0148051271846988
622,0.78154,2,0.000154312557824241,0.913544545148785,0.0863011422933906
623,0.65826,1,0.650295211271501,0.252782733932004,0.0969220547964955
624,0.74796,2,0.0017552587991233,0.950226844048809,0.0480178971520677
625,0.76106,2,0.000668974173851613,0.944561908040971,0.0547691177851771
626,0.54274,1,0.985128232451607,9.70473261666571e-06,0.0148620628157767
627,0.46832,1,0.970266853824804,7.26753148614274e-09,0.0297331389076643
628,0.98584,3,1.2025298275119e-34,2.72008875222428e-25,1
629,0.91542,3,9.51017743000506e-14,1.04417110462599e-06,0.9999989558288
630,0.757,2,0.000899960095996133,0.947194555738489,0.0519054841655151
631,0.66879,1,0.458349473834879,0.436322337345813,0.105328188819307
632,0.86319,3,2.49134049799822e-08,0.0202645352962124,0.979735439790383
633,0.75762,2,0.000859988624200225,0.946846985749123,0.052293025626677
634,0.75989,2,0.000728511731334149,0.945408765531657,0.0538627227370094
635,0.97779,3,2.27811078963392e-29,1.62431511086271e-20,1
636,0.78201,2,0.000149272117930093,0.912326740270104,0.0875239876119664
637,0.45575,1,0.960900433545409,2.12801415622251e-09,0.0390995643265771
638,0.70101,2,0.0625197006661327,0.86672838312684,0.0707519162070271
639,0.64098,1,0.857324211310788,0.0743957765417368,0.068280012147475
640,0.84769,3,3.32625726731385e-07,0.114566413028558,0.885433254345716
641,0.99651,3,5.15232073998126e-51,2.51763944535308e-40,1
642,0.77244,2,0.000294494116686289,0.931839639357232,0.0678658665260815
643,0.64689,1,0.804431835656484,0.117108925367705,0.0784592389758106
644,0.77162,2,0.000312272830569477,0.933075134724595,0.0666125924448357
645,0.55842,1,0.984168583823582,4.31497592564668e-05,0.0157882664171613
646,0.81876,2,9.74319689747711e-06,0.616450132951575,0.383540123851527
647,0.99861,3,9.7394101123303e-62,2.7979122488069e-50,1
648,0.54073,1,0.985166946609581,8.00839747695089e-06,0.0148250449929421
649,0.58728,1,0.977974657796955,0.000646821037032975,0.0213785211660119
650,0.7626,2,0.000598119297443057,0.943332014547284,0.0560698661552732
651,0.78845,2,9.47737803074663e-05,0.892057306092095,0.107847920127597
652,0.5661,1,0.983208593528058,8.91753455409986e-05,0.0167022311264005
653,0.64286,1,0.842327153387037,0.0862150212898329,0.0714578253231306
654,0.62558,1,0.933000048478639,0.0205917299451987,0.0464082215761619
655,0.97488,3,6.34171239553518e-28,3.24509251332988e-19,1
656,0.9831,3,1.42291822956448e-32,2.06750318761006e-23,1
657,0.76435,2,0.000526857630864728,0.941767154646397,0.0577059877227383
658,0.75255,2,0.00124872997070028,0.949150799344922,0.0496004706843775
659,0.54469,1,0.985073277932643,1.1691098486621e-05,0.0149150309688701
660,0.56991,1,0.982584457295881,0.000127661929221104,0.0172878807748979
661,0.66404,1,0.548072087731402,0.348829537648045,0.103098374620553
662,0.63233,1,0.908363499416037,0.0366619854468777,0.0549745151370852
663,0.54542,1,0.985048245422424,1.25346092279825e-05,0.014939219968348
664,0.56659,1,0.983134271092754,9.3391375815619e-05,0.01677233753143
665,0.54606,1,0.985024280541794,1.3323773188635e-05,0.014962395685017
666,0.55277,1,0.984655889082891,2.5241408033935e-05,0.0153188695090755
667,0.73559,2,0.00445012375224332,0.948355185981788,0.0471946902659684
668,0.77266,2,0.0002899024134608,0.931498205535284,0.0682118920512552
669,0.70713,2,0.0393973293178408,0.89706534206305,0.0635373286191093
670,0.62798,1,0.925405440014172,0.0253284154288155,0.0492661445570126
671,0.68973,2,0.140754092831099,0.772549170968982,0.0866967361999194
672,0.54691,1,0.984989514810956,1.44487854288399e-05,0.0149960364036155
673,0.70895,2,0.0342907603611891,0.904057115538636,0.0616521241001746
674,0.73728,2,0.00391498873068409,0.949053891707697,0.0470311195616185
675,0.61655,1,0.953308754517514,0.0093114159747735,0.0373798295077125
676,0.7412,2,0.00291196282972415,0.950106655252215,0.0469813819180605
677,0.55183,1,0.984720750166388,2.30834038219698e-05,0.0152561664297898
678,0.53459,1,0.985174296061732,4.44836388964935e-06,0.0148212555743781
679,0.629,1,0.92181566275813,0.0276412609036171,0.0505430763382526
680,0.77349,2,0.000273226925702607,0.930170975171779,0.0695557979025183
681,0.70872,2,0.0348985891898858,0.903217802927695,0.0618836078824189
682,0.73657,2,0.00413133844981394,0.94877918950424,0.0470894720459458
683,0.7346,2,0.00479762146327115,0.9478723750748,0.047330003461929
684,0.87166,3,4.97596189143539e-09,0.00632595719941015,0.993674037824628
685,0.65346,1,0.723979233829198,0.18629487277603,0.0897258933947715
686,0.86005,3,4.37622663248513e-08,0.0300417686686411,0.969958187569093
687,0.72356,2,0.0111594631970973,0.937996097469848,0.0508444393330549
688,0.80582,2,2.72724347095381e-05,0.784174203959862,0.215798523605428
689,0.82921,3,3.58210453530754e-06,0.421020825571615,0.578975592323849
690,0.73538,2,0.00452163067398766,0.948257413045881,0.0472209562801312
691,0.90769,3,9.57979325972666e-13,7.229288550031e-06,0.999992770710492
692,0.75035,2,0.00146960139094694,0.949783070785016,0.0487473278240369
693,0.95554,3,3.15078362682645e-21,3.15420725215061e-13,0.999999999999685
694,0.98953,3,3.50735238872844e-38,1.63424268368174e-28,1
695,0.76004,2,0.000720585026405888,0.945304303610377,0.0539751113632169
696,0.73816,2,0.00366276783466087,0.949357541048907,0.0469796911164319
697,0.66932,1,0.448298833870932,0.446302411485357,0.105398754643711
698,0.57515,1,0.981534782883562,0.000208773492881711,0.0182564436235559
699,0.59421,1,0.974908123946385,0.0012272511413806,0.0238646249122339
700,0.785,2,0.000120872944963436,0.903799422729956,0.0960797043250806
701,0.76733,2,0.000424866380692992,0.938659557745005,0.0609155758743021
702,0.81508,2,1.32831923982269e-05,0.67368102388618,0.326305692921421
703,0.82203,2,7.27813840376022e-06,0.559594743293156,0.440397978568441
704,0.65128,1,0.753341606555813,0.160570660247161,0.086087733197026
705,0.93017,3,5.81398505222493e-16,1.33369507921926e-08,0.999999986663049
706,0.93672,3,4.17219667641553e-17,1.35227933106396e-09,0.999999998647721
707,0.635,1,0.895368211959206,0.0458152107765166,0.0588165772642775
708,0.44151,1,0.943894521779408,5.25685630746919e-10,0.0561054776949067
709,0.78398,2,0.000129890530713844,0.906866710419209,0.0930033990500767
710,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
711,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
712,0.56064,1,0.983928560322018,5.32433384627695e-05,0.0160181963395189
713,0.96644,3,1.58957255954334e-24,3.62912609547389e-16,1
714,0.97878,3,6.64717552793564e-30,5.34995584540329e-21,1
715,0.76283,2,0.000588216653895849,0.943136715737222,0.0562750676088818
716,0.74697,2,0.00188967124994647,0.950336990237633,0.0477733385124207
717,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
718,0.71401,2,0.0232642813716577,0.91968295170556,0.057052766922782
719,0.52224,1,0.984680552551729,1.35734601075652e-06,0.0153180901022606
720,0.60051,1,0.971109786702828,0.0021877111257275,0.0267025021714442
721,0.70648,2,0.041394423335731,0.894365391843431,0.0642401848208383
722,0.68593,2,0.18138795729122,0.726430940240341,0.0921811024684388
723,0.99728,3,6.39871125837576e-54,5.11007124972151e-43,1
724,0.77888,2,0.000186268533206421,0.919874615517379,0.0799391159494146
725,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
726,0.75038,2,0.001466335133394,0.949775898521876,0.0487577663447301
727,0.56551,1,0.983295860294367,8.43489902341215e-05,0.0166197907153993
728,0.80172,2,3.6850914625318e-05,0.819287593769378,0.180675555315996
729,0.52703,1,0.984954342437851,2.15235422662998e-06,0.0150435052079227
730,0.6478,1,0.794710787276662,0.125234835551672,0.0800543771716655
731,0.99542,3,7.6344317694176e-48,2.15336650398826e-37,1
732,0.60937,1,0.963224833576898,0.00489275632292604,0.0318824101001755
733,0.47865,1,0.975459233556427,1.98858894996188e-08,0.024540746557683
734,0.66624,1,0.506763110414414,0.388753961832937,0.104482927752649
735,0.52404,1,0.984796025587149,1.61424807531884e-06,0.0152023601647758
736,0.4708,1,0.971684018937439,9.25604703509036e-09,0.0283159718065139
737,0.98275,3,2.47453132752792e-32,3.4125471613658e-23,1
738,0.7042,2,0.0492017751622789,0.883971239793391,0.0668269850443304
739,0.71141,2,0.0284045988700088,0.912296808559768,0.0592985925702233
740,0.72849,2,0.00764595760825943,0.94354024154154,0.0488138008502003
741,0.77358,2,0.000271478554017356,0.930023275086419,0.0697052463595638
742,0.56795,1,0.982918984217522,0.000106158408483067,0.0169748573739953
743,0.50635,1,0.982935685290091,2.92628674089356e-07,0.0170640220812349
744,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
745,0.70437,2,0.0485739049034765,0.884798423799596,0.0666276712969271
746,0.54993,1,0.984838421043615,1.9265781020477e-05,0.0151423131753646
747,0.56315,1,0.983621445952039,6.75036254471025e-05,0.0163110504225136
748,0.58818,1,0.977628342231729,0.000703096685401075,0.0216685610828703
749,0.99601,3,1.87778595356472e-49,7.01374921909906e-39,1
750,0.74862,2,0.00167111857242918,0.9501294433663,0.0481994380612711
751,0.4896,1,0.979298595909549,5.76721749910294e-08,0.0207013464182762
752,0.52041,1,0.9845472274777,1.13791429841894e-06,0.015451634608002
753,0.7192,2,0.0156053678822434,0.931102185239131,0.0532924468786257
754,0.76258,2,0.000598988423796079,0.94334885190174,0.0560521596744639
755,0.77797,2,0.000198679531976396,0.921835963058713,0.0779653574093109
756,0.75062,2,0.00144047098539181,0.949717084824497,0.0488424441901116
757,0.7262,2,0.00911229380403342,0.941225441168845,0.0496622650271217
758,0.73302,2,0.00541036990794894,0.94698323282852,0.0476063972635307
759,0.67871,2,0.281577962594085,0.617437708938798,0.100984328467117
760,0.58562,1,0.978578524331951,0.00055447055217952,0.0208670051158696
761,0.53827,1,0.985189859581056,6.32882937504717e-06,0.0148038115895689
762,0.77045,2,0.000339557105183393,0.934740101087835,0.0649203418069819
763,0.7191,2,0.0157259297111849,0.930918020026059,0.0533560502627563
764,0.84462,3,5.22961318066583e-07,0.15104793797653,0.848951539062152
765,0.75275,2,0.00123041540651052,0.949082551612045,0.0496870329814447
766,0.72828,2,0.00776984925007572,0.943345284087519,0.048884866662405
767,0.76283,2,0.000588216653895849,0.943136715737222,0.0562750676088818
768,0.49819,1,0.981441034536655,1.32745777123445e-07,0.0185588327175676
769,0.9283,3,1.17708359637307e-15,2.45290354999658e-08,0.999999975470963
770,0.59305,1,0.97549134159062,0.0011028379223451,0.0234058204870347
771,0.47871,1,0.975484400656391,2.00023722022866e-08,0.0245155793412368
772,0.59737,1,0.973147576813977,0.00164093763321833,0.0252114855528051
773,0.5407,1,0.98516738772745,7.98545544402984e-06,0.0148246268171059
774,0.54667,1,0.984999672047354,1.4121891560788e-05,0.0149862060610852
775,0.8991,3,9.91036777985417e-12,4.93777859500267e-05,0.99995062220414
776,0.63567,1,0.891756710941198,0.0484232728874994,0.0598200161713025
777,0.7858,2,0.000114242758194414,0.901270851483429,0.0986149057583768
778,0.74764,2,0.00179760131115881,0.950267168297762,0.0479352303910793
779,0.60318,1,0.969106194783247,0.0027912677848991,0.0281025374318543
780,0.58015,1,0.980287025523653,0.000333206846964694,0.0193797676293826
781,0.86064,3,3.94222370633263e-08,0.0279439195667596,0.972056041011003
782,0.90106,3,5.92855886964155e-12,3.24772521036962e-05,0.999967522741968
783,0.72601,2,0.00924605413895449,0.941013960161813,0.0497399856992327
784,0.52094,1,0.984587514199394,1.19754959356239e-06,0.0154112882510126
785,0.74415,2,0.00233320818918138,0.950412783543136,0.0472540082676825
786,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
787,0.5563,1,0.984371584440373,3.52931880001385e-05,0.0155931223716265
788,0.94593,3,6.1228559989021e-19,3.33769088602019e-11,0.999999999966623
789,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
790,0.52146,1,0.984625710175587,1.25908528208298e-06,0.0153730307391309
791,0.52206,1,0.984668156498293,1.33401303611144e-06,0.0153305094886705
792,0.97356,3,2.53036420422952e-27,1.1256957966622e-18,1
793,0.85969,3,4.66267731877386e-08,0.0313870002458722,0.968612953127355
794,0.98313,3,1.35628635989896e-32,1.97960947885312e-23,1
795,0.6142,1,0.957015882611963,0.00755076736943221,0.0354333500186046
796,0.71469,2,0.0220793155307339,0.921414827153887,0.0565058573153795
797,0.70588,2,0.0433246124157004,0.891772694569963,0.0649026930143369
798,0.58634,1,0.978321992353401,0.000592802958597872,0.0210852046880007
799,0.62627,1,0.930932074218544,0.0218589145122382,0.0472090112692183
800,0.67199,2,0.398206035583941,0.496589076261084,0.105204888154975
801,0.78832,2,9.56464926446966e-05,0.892541179384424,0.107363174122931
802,0.81851,2,9.95621302233324e-06,0.620574413255759,0.379415630531219
803,0.604,1,0.9684336499759,0.00300760748947628,0.0285587425346242
804,0.90919,3,6.22064800614023e-13,5.04743981991717e-06,0.999994952559558
805,0.55287,1,0.984648725965732,2.54824702525264e-05,0.0153257915640157
806,0.90897,3,6.63046522390862e-13,5.32302127542899e-06,0.999994676978062
807,0.61402,1,0.957279368065383,0.00743019322718471,0.0352904387074324
808,0.69793,2,0.0785344847950356,0.846616931006445,0.0748485841985194
809,0.91397,3,1.49132227864668e-13,1.52572664231078e-06,0.999998474273209
810,0.56452,1,0.983436944893734,7.68264782631929e-05,0.0164862286280024
811,0.99648,3,6.48362646786944e-51,3.114556562072e-40,1
812,0.86233,3,2.91233017813426e-08,0.0226185188019987,0.9773814520747
813,0.55536,1,0.984453713666189,3.22814913058238e-05,0.0155140048425053
814,0.84488,3,5.03730875589684e-07,0.147687628285946,0.852311867983178
815,0.78871,2,9.30520855405907e-05,0.891079154910529,0.10882779300393
816,0.76854,2,0.00038944296025874,0.937225274474989,0.0623852825647526
817,0.9705,3,4.87871910537845e-26,1.60281760523824e-17,1
818,0.50309,1,0.982394459969041,2.13425359877914e-07,0.0176053266055992
819,0.5231,1,0.984737640336904,1.47456291501079e-06,0.0152608851001805
820,0.63947,1,0.868245975592484,0.0659645887107795,0.0657894356967362
821,0.826,3,4.98151369764727e-06,0.484548651743827,0.515446366742475
822,0.7571,2,0.000893386639040577,0.947139777843927,0.0519668355170329
823,0.63655,1,0.886782454660762,0.052056388368051,0.0611611569711867
824,0.91482,3,1.1467323822695e-13,1.22275887734936e-06,0.999998777241008
825,0.73929,2,0.00336299170386202,0.949689305579797,0.0469477027163411
826,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
827,0.67477,2,0.347841463012091,0.54809582493233,0.10406271205558
828,0.61127,1,0.960983063480265,0.00580607292315673,0.0332108635965784
829,0.90162,3,5.10880354687681e-12,2.8754608358261e-05,0.999971245386533
830,0.8294,3,3.51037881721546e-06,0.417229946555064,0.582766543066119
831,0.62725,1,0.927837311242901,0.0237874726043052,0.0483752161527941
832,0.72788,2,0.00801148575889959,0.942964537654578,0.049023976586522
833,0.73005,2,0.00678611637610798,0.944885852101164,0.0483280315227279
834,0.77993,2,0.000172921778593886,0.917485867887115,0.0823412103342916
835,0.76746,2,0.000420907525875875,0.938510446655289,0.0610686458188355
836,0.7415,2,0.00284694610899657,0.950156274219261,0.0469967796717426
837,0.52319,1,0.984743411192631,1.48739832872367e-06,0.0152551014090406
838,0.66713,1,0.489886831793449,0.405240711159172,0.10487245704738
839,0.74556,2,0.00209950606205109,0.950419146477004,0.0474813474609449
840,0.69377,2,0.106132398630434,0.813112471197429,0.0807551301721364
841,0.9634,3,1.65354042008484e-23,2.94213293813799e-15,0.999999999999997
842,0.63868,1,0.87358486059239,0.061903588373033,0.0645115510345768
843,0.52576,1,0.984892145703129,1.90484819690616e-06,0.0151059494486746
844,0.53612,1,0.985188005076913,5.15100612917494e-06,0.014806843916958
845,0.7411,2,0.0029339701435225,0.950089167337846,0.0469768625186317
846,0.56405,1,0.983501626008249,7.34922869504702e-05,0.016424881704801
847,0.69783,2,0.079113046028535,0.845900875789018,0.0749860781824473
848,0.52062,1,0.984563354522332,1.16118089532603e-06,0.0154354842967724
849,0.63756,1,0.880735360698254,0.0565326895869677,0.0627319497147786
850,0.56158,1,0.983818107196606,5.81943800155335e-05,0.0161236984233784
851,0.52527,1,0.984866163284505,1.8171237084118e-06,0.0151320195917868
852,0.76235,2,0.000609076818206768,0.943540821631262,0.0558501015505314
853,0.91368,3,1.6301622357529e-13,1.64440947001968e-06,0.999998355590367
854,0.99696,3,1.26617500386984e-52,8.13225287768759e-42,1
855,0.93772,3,2.72279677278875e-17,9.31732701640173e-10,0.999999999068267
856,0.51691,1,0.98424606462352,8.11927890986356e-07,0.0157531234485895
857,0.76332,2,0.000567675589796025,0.94271031188398,0.0567220125262239
858,0.71283,2,0.0254719778458873,0.916486544678058,0.0580414774760544
859,0.53454,1,0.985173674232051,4.42708835386414e-06,0.0148218986795953
860,0.49964,1,0.981741687189777,1.5278141064416e-07,0.0182581600288127
861,0.91996,3,2.20205871032507e-14,3.02073720871146e-07,0.999999697926257
862,0.60443,1,0.968069316896417,0.00312756776005382,0.0288031153435289
863,0.62317,1,0.939563843460494,0.0166958749460845,0.0437402815934217
864,0.53622,1,0.98518854253444,5.20060053838795e-06,0.0148062568650216
865,0.75426,2,0.00110072054033416,0.948508428038958,0.0503908514207084
866,0.68022,2,0.258190042536338,0.642387672795031,0.0994222846686314
867,0.74845,2,0.00169238861062987,0.950156364134685,0.0481512472546856
868,0.76065,2,0.000689248879131283,0.944867092765579,0.0544436583552896
869,0.57634,1,0.981261495376599,0.000233383887744873,0.0185051207356565
870,0.54537,1,0.985050038080024,1.24749510668237e-05,0.0149374869689089
871,0.98887,3,1.82159673348845e-37,7.35603132029078e-28,1
872,0.7098,2,0.0321329485145093,0.907053427115759,0.0608136243697319
873,0.64578,1,0.815693638607995,0.107790955278218,0.076515406113787
874,0.99854,3,3.63325955432175e-61,9.51933308973732e-50,1
875,0.58964,1,0.977036233901102,0.000804865585238315,0.02215890051366
876,0.7072,2,0.0391879151238724,0.897349523216658,0.0634625616594701
877,0.55923,1,0.984084335000375,4.6590774171375e-05,0.0158690742254539
878,0.7793,2,0.000180808736974327,0.918935651905949,0.0808835393570767
879,0.54551,1,0.985044989620156,1.26427100550708e-05,0.0149423676697885
880,0.76761,2,0.000416386471232049,0.938336923868588,0.0612466896601799
881,0.7086,2,0.0352198804505354,0.902774960629772,0.0620051589196929
882,0.78122,2,0.000157842515523027,0.914355901054542,0.0854862564299354
883,0.81102,2,1.83678146342854e-05,0.727905693717655,0.272075938467711
884,0.60697,1,0.965739696880598,0.00393841448210356,0.0303218886372986
885,0.76654,2,0.000449757106657181,0.93954061087856,0.0600096320147829
886,0.61038,1,0.962062866772036,0.00535915574492875,0.0325779774830352
887,0.48898,1,0.979117479474934,5.43012490621422e-08,0.0208824662238168
888,0.72555,2,0.00957817003626828,0.940488985121834,0.0499328448418972
889,0.7413,2,0.00289012392285591,0.950123668371057,0.0469862077060871
890,0.971,3,3.07401502475608e-26,1.05922570472172e-17,1
891,0.58034,1,0.980234160504973,0.000339166791918756,0.0194266727031081
892,0.92043,3,1.88322976418867e-14,2.64403491106476e-07,0.99999973559649
893,0.64421,1,0.830538179425596,0.0956799220873425,0.0737818984870613
894,0.98491,3,6.69014729161742e-34,1.29277042084342e-24,1
895,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
896,0.69159,2,0.12377517780275,0.79227053913782,0.08395428305943
897,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
898,0.83414,3,2.06232530060165e-06,0.323781636035777,0.676216301638922
899,0.96846,3,2.97119408557851e-25,8.09037284104896e-17,1
900,0.53535,1,0.985182393146665,4.7845726650212e-06,0.0148128222806698
901,0.70076,2,0.0636961550035321,0.865230055512113,0.0710737894843555
902,0.64922,1,0.77864192277571,0.138822159086143,0.0825359181381467
903,0.70327,2,0.0527763113788671,0.879288336784435,0.0679353518366984
904,0.57578,1,0.981391834902483,0.000221463427272098,0.0183867016702451
905,0.75194,2,0.00130633161170167,0.949347808100705,0.0493458602875932
906,0.75129,2,0.00137070918530367,0.949539359438382,0.0490899313763143
907,0.63789,1,0.878678223766488,0.0580695123293636,0.063252263904148
908,0.73148,2,0.00608420938608825,0.945968279304905,0.047947511309007
909,0.62778,1,0.926082804748486,0.0248970382979538,0.0490201569535604
910,0.65322,1,0.72734157994071,0.183324756830424,0.0893336632288665
911,0.75765,2,0.000858101275903209,0.946829685006414,0.0523122137176826
912,0.99044,3,3.02736971555596e-39,1.74013690581642e-29,1
913,0.52723,1,0.984963464299704,2.19415034220583e-06,0.0150343415499538
914,0.51419,1,0.983968401087077,6.24432899940283e-07,0.0160309744800235
915,0.57464,1,0.981647709472788,0.000199031112038864,0.0181532594151735
916,0.63943,1,0.868522346072082,0.0657533532963395,0.0657243006315783
917,0.82364,2,6.26311850076057e-06,0.52982646143067,0.470167275450829
918,0.57775,1,0.98091917960166,0.000266290502421917,0.018814529895918
919,0.69242,2,0.116779833134571,0.800488261045929,0.0827319058195004
920,0.74729,2,0.00184511082341551,0.95030611024573,0.0478487789308541
921,0.60097,1,0.970783668497897,0.0022816349945049,0.0269346965075979
922,0.63722,1,0.882812447986759,0.0549880706523534,0.0621994813608874
923,0.58198,1,0.979759551876522,0.000395203437600927,0.0198452446858767
924,0.63222,1,0.908854033043435,0.036324264958226,0.0548217019983393
925,0.7609,2,0.000676812589566264,0.944682097272402,0.0546410901380317
926,0.72478,2,0.010161294692106,0.939568089048225,0.0502706162596686
927,0.83763,3,1.3461214255552e-06,0.259188655767066,0.740809998111509
928,0.76153,2,0.000646482069657496,0.944200685796623,0.0551528321337195
929,0.58843,1,0.977529667716389,0.000719571086982752,0.0217507611966278
930,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
931,0.7347,2,0.00476130137216077,0.947923687196582,0.047315011431257
932,0.6465,1,0.808462541775743,0.113761737458736,0.0777757207655214
933,0.70851,2,0.0354627414102767,0.902440586862969,0.0620966717267542
934,0.95798,3,6.87495356621972e-22,8.15281558456052e-14,0.999999999999919
935,0.79842,2,4.67454822486748e-05,0.842528726276024,0.157424528241727
936,0.84842,3,2.97742442854336e-07,0.106910289686141,0.893089412571416
937,0.8801,3,8.73691936918665e-10,0.00170903510220366,0.998290964024104
938,0.87925,3,1.04761358862288e-09,0.00196329539103899,0.998036703561347
939,0.85485,3,1.06721921473705e-07,0.0550375337154529,0.944962359562626
940,0.74225,2,0.00269080767476378,0.950261798011567,0.0470473943136691
941,0.80908,2,2.13331085392434e-05,0.750558358427721,0.24942030846374
942,0.54708,1,0.984982157136275,1.46848787835842e-05,0.0150031579849417
943,0.53287,1,0.985146576378142,3.77181969730561e-06,0.0148496518021606
944,0.62285,1,0.940363879131095,0.0162352994367631,0.0434008214321415
945,0.78783,2,9.90085816853642e-05,0.894334334329879,0.105566657088436
946,0.69699,2,0.0841292462186483,0.839719773809884,0.0761509799714672
947,0.78613,2,0.000111615292942473,0.900195094684115,0.0996932900229424
948,0.78256,2,0.000143584528572181,0.910861211276584,0.0889952041948435
949,0.74024,2,0.00313038003584282,0.949919018664019,0.0469506013001385
950,0.69228,2,0.117935342485068,0.799126833448566,0.0829378240663655
951,0.9922,3,1.26363779079141e-41,1.14823830792836e-31,1
952,0.96582,3,2.60635190024854e-24,5.64724002748168e-16,0.999999999999999
953,0.76332,2,0.000567675589796025,0.94271031188398,0.0567220125262239
954,0.73948,2,0.00331509921364697,0.949738801787737,0.0469460989986158
955,0.80464,2,2.97634815934252e-05,0.795053398494936,0.204916838023471
956,0.88219,3,5.55604664223448e-10,0.00120700663764363,0.998792992806752
957,0.63867,1,0.873650848072745,0.0618536594042408,0.0644954925230138
958,0.54241,1,0.985135830994048,9.40351380435713e-06,0.0148547654921477
959,0.71546,2,0.0208097431580779,0.923283684014334,0.0559065728275877
960,0.72064,2,0.0139685497542323,0.933617363145509,0.0524140871002585
961,0.73183,2,0.00592393457989212,0.946212316019466,0.0478637494006422
962,0.73903,2,0.00342967433416695,0.949618664252577,0.0469516614132559
963,0.94564,3,7.06982421270484e-19,3.78836485715691e-11,0.999999999962116
964,0.74891,2,0.00163546322826217,0.950080584179233,0.0482839525925046
965,0.47163,1,0.972132262514401,1.0036143028237e-08,0.0278677274494562
966,0.5981,1,0.972701469569003,0.0017545723485462,0.0255439580824508
967,0.63209,1,0.909429432795668,0.0359288981974204,0.0546416690069117
968,0.50595,1,0.982873031852584,2.81516789557675e-07,0.0171266866306269
969,0.62885,1,0.922358073477681,0.0272889893936562,0.0503529371286633
970,0.62952,1,0.91989532383424,0.0288961421366715,0.0512085340290885
971,0.74399,2,0.00236135549115876,0.950406416308487,0.0472322282003546
972,0.74991,2,0.00151837083097182,0.949883689000666,0.0485979401683621
973,0.58043,1,0.980208969071291,0.000342026683430057,0.0194490042452793
974,0.73727,2,0.0039179543624644,0.949050208642252,0.0470318369952838
975,0.76791,2,0.000407492784000584,0.937985109049028,0.0616073981669717
976,0.92269,3,8.75605455624303e-15,1.37518950375595e-07,0.999999862481041
977,0.74392,2,0.0023737787663191,0.950403266490395,0.0472229547432859
978,0.82921,3,3.58210453530754e-06,0.421020825571615,0.578975592323849
979,0.55684,1,0.98432223867087,3.71479417257295e-05,0.0156406133874044
980,0.75276,2,0.00122950692778871,0.94907909169106,0.0496914013811513
981,0.58173,1,0.979834070649769,0.000386103332343165,0.0197798260178881
982,0.9881,3,1.10553684460388e-36,3.8102867003695e-27,1
983,0.64376,1,0.834565832623619,0.0924302179275523,0.0730039494488285
984,0.87392,3,3.16536613883084e-09,0.00452200627819852,0.995477990556435
985,0.76668,2,0.000445239717840459,0.939387581311414,0.0601671789707457
986,0.81293,2,1.58022397615585e-05,0.703564374879481,0.296419822880757
987,0.59769,1,0.972953969869903,0.00168982687819896,0.0253562032518981
988,0.75611,2,0.000960691001945769,0.947660617439549,0.0513786915585051
989,0.80416,2,3.08347677554774e-05,0.79929412234484,0.200675042887405
990,0.97061,3,4.41029220233654e-26,1.46411500272534e-17,1
991,0.63948,1,0.868176780920561,0.066017492553941,0.0658057265254977
992,0.79469,2,6.09775809586924e-05,0.864268607932356,0.135670414486685
993,0.74667,2,0.0019324457925344,0.950361837309165,0.0477057168983004
994,0.53296,1,0.985148350394324,3.80453219222268e-06,0.0148478450734842
995,0.99286,3,1.17007210185854e-42,1.29116761024106e-32,1
996,0.73031,2,0.00665264621738752,0.945093097266604,0.0482542565160088
997,0.80389,2,3.14527685496249e-05,0.801633756670442,0.198334790561009
998,0.48729,1,0.97860365368982,4.60782570821939e-08,0.0213963002319226
