"observation","map_component","hour","sin_1","cos_1","sin_2","cos_2"
852,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
853,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
854,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
855,"3",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
856,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
857,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
858,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
859,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
860,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
861,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
862,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
863,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
864,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
865,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
866,"2",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
867,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
868,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
869,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
870,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
871,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
872,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
873,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
874,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
875,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
876,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
877,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
878,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
879,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
880,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
881,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
882,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
883,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
884,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
885,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
886,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
887,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
888,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
889,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
890,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
891,"1",10,0.5,-0.866025403784439,-0.866025403784439,0.5
892,"3",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
893,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
894,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
895,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
896,"2",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
897,"3",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
898,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
899,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
900,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
901,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
902,"1",10,0.5,-0.866025403784439,-0.866025403784439,0.5
903,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
904,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
905,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
906,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
907,"1",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
908,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
909,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
910,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
911,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
912,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
913,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
914,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
915,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
916,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
917,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
918,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
919,"2",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
920,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
921,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
922,"1",0,0,1,0,1
923,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
924,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
925,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
926,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
927,"3",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
928,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
929,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
930,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
931,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
932,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
933,"2",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
934,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
935,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
936,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
937,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
938,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
939,"3",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
940,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
941,"2",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
942,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
943,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
944,"1",10,0.5,-0.866025403784439,-0.866025403784439,0.5
945,"2",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
946,"2",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
947,"2",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
948,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
949,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
950,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
951,"3",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
952,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
953,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
954,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
955,"2",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
956,"3",2,0.5,0.866025403784439,0.866025403784439,0.5
957,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
958,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
959,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
960,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
961,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
962,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
963,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
964,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
965,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
966,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
967,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
968,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
969,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
970,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
971,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
972,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
973,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
974,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
975,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
976,"3",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
977,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
978,"3",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
979,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
980,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
981,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
982,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
983,"1",0,0,1,0,1
984,"3",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
985,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
986,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
987,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
988,"2",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
989,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
990,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
991,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
992,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
993,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
994,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
995,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
996,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
997,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
998,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
999,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1000,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1001,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1002,"1",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1003,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1004,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1005,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
1006,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1007,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1008,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1009,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1010,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
1011,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
1012,"2",0,0,1,0,1
1013,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1014,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1015,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1016,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1017,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1018,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1019,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1020,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1021,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1022,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1023,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1024,"1",0,0,1,0,1
1025,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1026,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1027,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1028,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1029,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1030,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1031,"2",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1032,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1033,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1034,"2",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1035,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1036,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1037,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1038,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1039,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1040,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1041,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1042,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
1043,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1044,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1045,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1046,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1047,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1048,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1049,"2",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1050,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1051,"2",0,0,1,0,1
1052,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1053,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1054,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1055,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1056,"1",0,0,1,0,1
1057,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1058,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1059,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1060,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1061,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
1062,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1063,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1064,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1065,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1066,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1067,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1068,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1069,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1070,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1071,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1072,"3",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1073,"1",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1074,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1075,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1076,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1077,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1078,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1079,"2",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1080,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1081,"2",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1082,"1",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1083,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1084,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1085,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1086,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1087,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1088,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1089,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1090,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1091,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1092,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1093,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1094,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1095,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1096,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1097,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1098,"1",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1099,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1100,"3",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1101,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1102,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1103,"2",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1104,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1105,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1106,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1107,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1108,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1109,"3",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
1110,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1111,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1112,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1113,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1114,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1115,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1116,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1117,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1118,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1119,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1120,"2",0,0,1,0,1
1121,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1122,"3",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1123,"3",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1124,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1125,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1126,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1127,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1128,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1129,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1130,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1131,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1132,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1133,"3",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1134,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1135,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1136,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1137,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1138,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1139,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1140,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1141,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1142,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1143,"2",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1144,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1145,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1146,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1147,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1148,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1149,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1150,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1151,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1152,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1153,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1154,"3",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1155,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1156,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1157,"2",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1158,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1159,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1160,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1161,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1162,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1163,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1164,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1165,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1166,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1167,"2",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1168,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1169,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1170,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1171,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1172,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1173,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1174,"1",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1175,"3",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1176,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1177,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1178,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1179,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1180,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1181,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1182,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1183,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1184,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1185,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1186,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1187,"3",0,0,1,0,1
1188,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1189,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1190,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1191,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1192,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1193,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1194,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1195,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1196,"1",0,0,1,0,1
1197,"3",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1198,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1199,"2",0,0,1,0,1
1200,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1201,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1202,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1203,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1204,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1205,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1206,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1207,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
1208,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1209,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1210,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1211,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1212,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1213,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1214,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1215,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1216,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1217,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1218,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1219,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1220,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1221,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1222,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1223,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1224,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1225,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1226,"3",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1227,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1228,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1229,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1230,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1231,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1232,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1233,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
